견종,세부견종,색상,출생연도,나이,체중,썸네일,입양여부,성별,중성화 여부,특징,보호장소,final_견종,final_나이,final_체중,final_성별,final_중성화 여부,final_입양여부
말티즈,말티즈,White,2021.01,2.3,4.5,http://www.animal.go.kr/files/shelter/2023/04/202304241704491.jpg,Y,M,N,눈망울이 초롱초롱 빛나는 아이 ★ 겁이 많으나 사람을 좋아함,경상남도 사천시,1,2.3,4.5,0,1,Y
푸들,푸들,Beige,2019.01,2.4,2.8,http://www.animal.go.kr/files/shelter/2021/05/202105261305963.jpg,Y,F,N,온순함,전라남도 여수시,1,2.4,2.8,1,1,Y
믹스,믹스,"Brown, White",2022.01,1.5,3.5,http://www.animal.go.kr/files/shelter/2023/05/202306290906293.jpg,Y,M,N,"사람, 강아지 모두에게 친화적임, 털이 조금 엉킨 상태",서울특별시 용산구,0,1.5,3.5,0,1,Y
포메라니안,포메라니안,White,2014.01,9.6,3.5,http://www.animal.go.kr/files/shelter/2023/07/202307312207546.jpg,Y,F,N,"복부에 유선종양있슴, 털짧게 미용됨",인천광역시 계양구,1,9.6,3.5,1,1,Y
믹스,믹스,"Brown, White",2015.01,7.5,8.0,http://www.animal.go.kr/files/shelter/2022/07/20220715110741.jpg,Y,M,Y,온순함,전라북도 전주시,0,7.5,8.0,0,0,Y
믹스,믹스,"Brown, White",2015.01,7.2,4.1,http://www.animal.go.kr/files/shelter/2022/03/202203031703337.jpg,Y,M,N,겁이 많음,경기도 수원시,0,7.2,4.1,0,1,Y
보더콜리,보더콜리,"Black, White",2018.01,5.4,20.0,http://www.animal.go.kr/files/shelter/2023/05/202306021206725.jpg,Y,M,Y,"짖음, 비만",서울특별시 동작구,1,5.4,20.0,0,0,Y
스피츠,스피츠,White,2020.01,1.2,5.9,http://www.animal.go.kr/files/shelter/2021/03/202103131903118.jpg,Y,M,N,미용했고 5달 어린강아지임 온순함,경기도 남양주시,1,1.2,5.9,0,1,Y
믹스,믹스,"Black, Brown",2020.01,1.9,10.0,http://www.animal.go.kr/files/shelter/2021/11/202112021312729.jpg,Y,M,N,"빨간바탕노란줄무늬목줄, 양귀반접힘, 코검정, 몸일부털뭉침, 사람좋아함, 활발, 낑낑댐, 꼬리단미안됨, 털때탐",경기도 양주시,0,1.9,10.0,0,1,Y
믹스,믹스,"Beige, Black, White",2021.01,2.2,5.4,http://www.animal.go.kr/files/shelter/2023/03/202303211603239.jpg,Y,M,N,"코검정, 꼬리끝검, 흰색섞임, 귀쫑긋, 왼쪽뒷다리절었다함, 별없어, 꼬리단미안됨",경기도 양주시,0,2.2,5.4,0,1,Y
믹스,믹스,Brown,2017.01,5.0,21.0,http://www.animal.go.kr/files/shelter/2021/12/202201031501546.jpg,Y,F,N,목줄착용,경기도 수원시,0,5.0,21.0,1,1,Y
웰시코기펨브로크,웰시코기펨브로크,"Brown, White",2019.01,2.5,7.0,http://www.animal.go.kr/files/shelter/2021/05/202106281606309.jpg,Y,M,Y,코기,광주광역시 북구,1,2.5,7.0,0,0,Y
말티즈,말티즈,White,2016.01,6.9,4.3,http://www.animal.go.kr/files/shelter/2022/11/202211081211900.jpg,Y,M,N,순함,인천광역시 계양구,1,6.9,4.3,0,1,Y
믹스,믹스,White,2022.01,0.2,1.9,http://www.animal.go.kr/files/shelter/2022/02/202203020903674.jpg,Y,M,N,집주위를 돌아다녀 포획틀 설치 후 포획,전라남도 무안군,0,0.2,1.9,0,1,Y
삽살개,삽살개,Brown,2013.01,10.0,19.0,http://www.animal.go.kr/files/shelter/2022/12/202301090901576.jpg,Y,M,Y,기력저하 영양상태 불량,경기도 남양주시,1,10.0,19.0,0,0,Y
믹스,믹스,White,2021.01,0.0,1.1,http://www.animal.go.kr/files/shelter/2020/11/20210112160171.jpg,Y,M,N,"7마리 함께 입소, 귀여운 아이",경기도 용인시,0,0.0,1.1,0,1,Y
믹스,믹스,White,2020.01,1.9,17.0,http://www.animal.go.kr/files/shelter/2021/11/202111161411602.jpg,Y,M,N,"초록색바탕에빨간줄무늬목줄착용, 머리위쪽검점있음, 활발함, 사람따름, 꼬리단미안됨, 털때탐",경기도 양주시,0,1.9,17.0,0,1,Y
믹스,믹스,"Black, White",2014.01,9.3,4.0,http://www.animal.go.kr/files/shelter/2023/05/20230509200505.jpg,Y,F,N,특이사항 없음,강원도 평창군,0,9.3,4.0,1,1,Y
포메라니안,포메라니안,White,2018.01,4.6,3.9,http://www.animal.go.kr/files/shelter/2022/08/202208141508443.jpg,Y,M,N,꿍이,광주광역시 북구,1,4.6,3.9,0,1,Y
믹스,믹스,"Black, Brown, White",2022.01,0.6,2.0,http://www.animal.go.kr/files/shelter/2022/08/202208191708819.jpg,Y,M,N,단추,광주광역시 북구,0,0.6,2.0,0,1,Y
믹스,믹스,White,2021.01,0.5,1.0,http://www.animal.go.kr/files/shelter/2021/06/202106302306703.jpg,Y,F,N,얼룩코에 다소 짧 다리길이를 가지고 있음,전라북도 완주군,0,0.5,1.0,1,1,Y
믹스,믹스,White,2021.01,0.5,0.4,http://www.animal.go.kr/files/shelter/2021/07/202107131607325[1].jpg,Y,M,N,온순,충청남도 논산시,0,0.5,0.4,0,1,Y
믹스,믹스,Black,2020.01,1.0,15.0,http://www.animal.go.kr/files/shelter/2021/01/202101141101181.jpg,Y,F,N,순함,충청남도 태안군,0,1.0,15.0,1,1,Y
믹스,믹스,White,2023.01,0.1,1.7,http://www.animal.go.kr/files/shelter/2023/01/202302081202827.jpg,Y,F,N,"사람을 좋아하며, 매우온순함",경기도 여주시,0,0.1,1.7,1,1,Y
프렌치불독,프렌치불독,Brown,2020.01,1.5,7.0,http://www.animal.go.kr/files/shelter/2021/06/202106171706341.jpg,Y,M,N,"칩없음, 성격 좋고 활발함",경기도 광주시,1,1.5,7.0,0,1,Y
라브라도리트리버,라브라도리트리버,Gray,2023.01,0.3,7.0,http://www.animal.go.kr/files/shelter/2023/04/202304191504470.jpg,Y,F,N,순하고 사람을 잘따름,충청남도 예산군,1,0.3,7.0,1,1,Y
믹스,믹스,"Brown, White",2022.01,0.5,0.5,http://www.animal.go.kr/files/shelter/2022/04/202206280906742.jpg,Y,F,N,"박스에 담아 고의유기, 전후, 수유 필요",경상남도 함안군,0,0.5,0.5,1,1,Y
믹스,믹스,"Black, Brown",2022.01,0.0,1.0,http://www.animal.go.kr/files/shelter/2022/01/202201131401886.jpg,Y,M,N,어미와 같이 구조된 새끼2,전라북도 군산시,0,0.0,1.0,0,1,Y
믹스,믹스,Beige,2018.01,3.8,4.0,http://www.animal.go.kr/files/shelter/2021/10/202110241010499.jpg,Y,F,N,"6마리 같이 입소, 온순함",경상남도 창원시,0,3.8,4.0,1,1,Y
믹스,믹스,"Black, White",2020.01,0.9,1.5,http://www.animal.go.kr/files/shelter/2020/11/20201210181245.jpg,Y,F,N,"말티즈엄마와새끼4마리, 1, 흑백의무늬가 예쁘게들어갔음",경상북도 포항시,0,0.9,1.5,1,1,Y
믹스,믹스,Brown,2021.01,0.9,7.0,http://www.animal.go.kr/files/shelter/2021/11/202112021512500[1].jpg,Y,F,N,"칩없음, 갈색 하네스 착용, 귀여운 눈매의 사랑스런 아가",경기도 광주시,0,0.9,7.0,1,1,Y
말티즈,말티즈,White,2017.01,5.3,2.75,http://www.animal.go.kr/files/shelter/2022/04/202204261504305.jpg,Y,M,N,"얼굴, 발가락 기본미용 흔적",전라북도 전주시,1,5.3,2.75,0,1,Y
푸들,푸들,Brown,2020.01,2.4,4.5,http://www.animal.go.kr/files/shelter/2022/04/202205091505366[1].jpg,Y,F,Y,"사람을 잘 따르고 매우 순함, 매우 귀여움",경기도 평택시,1,2.4,4.5,1,0,Y
믹스,믹스,"Black, White",2022.01,0.9,1.2,http://www.animal.go.kr/files/shelter/2022/11/202211211811708.jpg,Y,M,N,순함,경상남도 진주시,0,0.9,1.2,0,1,Y
사모예드,사모예드,White,2015.01,7.9,15.0,http://www.animal.go.kr/files/shelter/2022/11/202212121712386.jpg,Y,M,N,"순하고 사람을 잘 따름, 팽성 미군부대 앞에서 발견",경기도 평택시,1,7.9,15.0,0,1,Y
시바,시바,"Brown, White",2020.01,2.5,9.0,http://www.animal.go.kr/files/shelter/2022/06/202206221506431.jpg,Y,M,Y,"양귀쫑긋, 코검정, 양전지 며느리발톱, 영국국기무늬 하네스, 사람에게 안김, 사람좋아함",경기도 양주시,1,2.5,9.0,0,0,Y
믹스,믹스,"Black, Brown, White",2022.01,1.0,1.2,http://www.animal.go.kr/files/shelter/2022/12/202212271012584.jpg,Y,F,N,너구리 닮 귀요미 강아지 ♥,경상남도 사천시,0,1.0,1.2,1,1,Y
믹스,믹스,Beige,2022.01,0.8,1.5,http://www.animal.go.kr/files/shelter/2022/09/202210031010722.png,Y,F,N,빈집에서 발견되어 구조,경상북도 상주시,0,0.8,1.5,1,1,Y
믹스,믹스,White,2020.01,2.5,4.0,http://www.animal.go.kr/files/shelter/2022/04/202206281706652.jpg,Y,F,N,순하다,전라북도 김제시,0,2.5,4.0,1,1,Y
믹스,믹스,"Beige, Black, White",2020.01,3.6,3.7,http://www.animal.go.kr/files/shelter/2023/07/202308021508723.jpg,Y,F,N,"블랙탄 무늬에 예쁜 쪼꼬미, 귀털만 장모라 신기하고 귀여움, 온순한 사랑둥이",경상북도 포항시,0,3.6,3.7,1,1,Y
믹스,믹스,Brown,2021.01,2.0,13.0,http://www.animal.go.kr/files/shelter/2022/12/202301121701632[1].jpg,Y,F,N,빈집에새끼낳아있는아이구조 사람잘따름,경상북도 칠곡군,0,2.0,13.0,1,1,Y
믹스,믹스,Ivory,2022.01,0.7,3.7,http://www.animal.go.kr/files/shelter/2022/09/202209151409155[1].jpg,Y,F,N,온순함,전라북도 전주시,0,0.7,3.7,1,1,Y
시츄,시츄,"Brown, White",2013.01,8.8,5.0,http://www.animal.go.kr/files/shelter/2021/10/202110131410677.jpg,Y,M,Y,"눈곱, 눈물자국, 코검정, 부정교합, 얌전함, 사람따름, 양눈백내장, 치석, 구강질환, 피부질환",경기도 양주시,1,8.8,5.0,0,0,Y
믹스,믹스,"Beige, Black",2018.01,3.6,5.0,http://www.animal.go.kr/files/shelter/2021/08/202108121308472.jpg,Y,F,N,-242 동시구조,대전광역시 유성구,0,3.6,5.0,1,1,Y
믹스,믹스,Black,2022.01,0.5,3.5,http://www.animal.go.kr/files/shelter/2022/04/202207081407403.jpg,Y,F,N,"전신 피부염이 심함, 경계심이 강함, 매우 순함",대구광역시 달성군,0,0.5,3.5,1,1,Y
믹스,믹스,White,2022.01,0.4,3.9,http://www.animal.go.kr/files/shelter/2022/05/202206021906586.jpg,Y,F,N,빨간색목줄,경기도 성남시,0,0.4,3.9,1,1,Y
말티즈,말티즈,White,2018.01,3.9,6.0,http://www.animal.go.kr/files/shelter/2021/11/202111301111902.jpg,Y,M,N,온순,전라북도 정읍시,1,3.9,6.0,0,1,Y
믹스,믹스,Brown,2020.01,1.9,5.9,http://www.animal.go.kr/files/shelter/2021/11/202112021512981.jpg,Y,F,Y,"온순함, 중성화",경기도 평택시,0,1.9,5.9,1,0,Y
믹스,믹스,White,2021.01,0.6,3.0,http://www.animal.go.kr/files/shelter/2021/08/20210805220834.jpg,Y,M,N,하얀색에 한쪽눈색이 우두임,전라남도 나주시,0,0.6,3.0,0,1,Y
믹스,믹스,Beige,2022.01,0.6,1.5,http://www.animal.go.kr/files/shelter/2022/07/202207281607466.jpeg,Y,F,N,안내면 하늘바람땅 펜션근처에서 발견됨,충청북도 옥천군,0,0.6,1.5,1,1,Y
믹스,믹스,Blacktan,2021.01,0.6,1.5,http://www.animal.go.kr/files/shelter/2021/08/202108091008833.jpg,Y,F,N,의 강아지,경기도 양평군,0,0.6,1.5,1,1,Y
믹스,믹스,White,2020.01,1.5,2.7,http://www.animal.go.kr/files/shelter/2021/06/202107011507168.jpg,Y,M,N,"장난기넘치는활달한성격통실통실한뒤태, 쉬지않는꼬리펠라경계심이없고사람을좋아함장난심함",경상북도 구미시,0,1.5,2.7,0,1,Y
믹스,믹스,"Black, Brown, White",2016.01,6.8,2.6,http://www.animal.go.kr/files/shelter/2022/12/202212271512520.jpg,Y,M,Y,"미용흔적, 두마리 같이 발견",경기도 수원시,0,6.8,2.6,0,0,Y
믹스,믹스,Brown,2021.01,0.7,8.8,http://www.animal.go.kr/files/shelter/2021/08/202108301408758.jpg,Y,F,N,"오른쪽눈 백내장, 파란색 가슴줄 착용",부산광역시 해운대구,0,0.7,8.8,1,1,Y
믹스,믹스,White,2023.01,0.2,1.5,http://www.animal.go.kr/files/shelter/2023/03/202303190903176.png,Y,F,N,피부질환,전라북도 남원시,0,0.2,1.5,1,1,Y
포메라니안,포메라니안,"Black, White",2012.01,10.2,6.4,http://www.animal.go.kr/files/shelter/2022/03/202203041503657.jpg,Y,M,Y,미용흔적 있음,대구광역시 수성구,1,10.2,6.4,0,0,Y
말티즈,말티즈,White,2019.01,2.5,2.34,http://www.animal.go.kr/files/shelter/2021/05/202106240906527.jpg,Y,F,N,인근 가게 도로변에서 배회하여 구조,경상북도 경산시,1,2.5,2.34,1,1,Y
믹스,믹스,"Brown, White",2023.01,0.6,1.15,http://www.animal.go.kr/files/shelter/2023/07/202308251408683.jpg,Y,M,N,강아지,경기도 고양시,0,0.6,1.15,0,1,Y
믹스,믹스,"White, Black",2023.04,1.6,7.16,https://cafethumb.pstatic.net/MjAyMzA3MjZfMjc2/MDAxNjkwMzMxMzcxMDI4.WBnwsQuuOK7u9dT1WcaKziJAQBmgeX1Dx_35LyhlxFgg.vdL8zYl8Np2-BLh_hFN-z0QNLEvMNHUrBGFU4ND0_Wog.JPEG/KakaoTalk_20230725_114309133_19.jpg?type=f200_200,Y,F,N,경기-포천-2023-00189 믹스견 단지의 자견으로 센터에서 출생했습니다.  시보호소에서 안락사 명단에 있던 철장에서 자란 듯 보이는 단지를 구조했습니다.  사람을 매우 무서워하고 기본 훈련은 커녕 경계를 늦추지 않았던 친구였어요.  센터에 입소후 다른 강아지들처럼 건강검진과 일정기간 검역기간을 거쳐 중성화 수술을 위해   센터 내 동물병원으로 이동했습니다.  구조 당시 워낙 말라있어 검역기간동안 폭풍 흡입하는 식이는  크케 생각하지 않았어요.  많은 친구들이 영양상태가 좋지 않은 상태에서 입소했을 때 미친듯 밥을 먹거든요.  하지만 중성화 수술을 위해 초음파 검사를 했을 때   두둥!!!!  실처럼 약하게 태아가 있음을 알 수 있었습니다.  방사선 촬영에서는 보이지 않는 이제 형태를 갖춰가는 태아였어요.  그렇게 임부견이었던 단지는 센터 한켠에 최대한 안정을 취할 수 있도록 마련된 산실에서 해산을 준비했습니다.  센터 직원들은 맛있는 여러 음식과 소고기 등 최대한 풍부한 영양을 단지에게 제공하기 위해 사비를 털기까지 했어요.  하루 하루~   보올록해지는 단지의 배를 보며 언제 출산할 지   출산 후 많은 동물이 있는 센터가 예민한 단지에게 해가 되지 않을 지  건강한 아기 강아지들이 탄생할 수 있을 지 등등 걱정과 함께 단지 보살핌에 여력이 없었습니다.   해봄 축제가 있던 지난 4월 20일!  서울 식물원에서 진행된 해봄축제내 입양행사에 참여중인 틈 오전 10시가 넘어서   센터에서는 단지가 총 7마리의 아기 강아지들을 출산했어요.  그리고 안타깝게도 제일 작고 힘이 없던 강아지 한마리가 그다음날 강아지별로 떠났어요.  슬픔을 추슬리기도 버겁게 단지는 6마리나 되는 많은 강아지들에게 젖을 물리며  배변등을 햝으며 꼼꼼히 관리를 했습니다.  외부 작은 소리에도 예민하게 멍멍 짖으며 자기 자식들에게 위해가 되지 않을 지 경계를 늦추지 않으면서요.  젖도 잘 나오지 않아 더욱 더 식이에 신경을 쓰며 단지와 단지의 아기들을 돌보았습니다.  엉금 엉금 기어다니고 낑낑 소리를 내며 쪽쪽 엄마 젖을 빠는 작은 생명들!   눈을 뜨고나니 더욱 더 활발해지고 아기강아지답게 먹고 자고 싸기를 반복!! :)  며칠 뒤 20일이되면 태어난 지 2달이 되어 가는 단지의 아기들~  그중 막내(여섯째?) 리라를 소개합니다.  리라는 우리가 쉽게 접할 수 있는 그런 근사한 외모를 지녔어요^-^  까만 짜장 주딩이를 지닌 시고르자브르종!ㅎㅎㅎ  단지의 아기 강아지 중 제일 작고 밥도 적게 먹어서 언제나 센터 직원들에게 걱정을 안겨줬던 아이예요.  하지만 이제는 밥도 곧잘 먹고 작은 체구로 오종종~ 걸어다니며   신나게 오빠와 언니 틈 바구니를  휘졌고 다닌답니다 ♡  매끈 매끈한 단모로 사랑스러운 작은 똥강아지 리라!  유치가 나는 중이라서 잇몸이 근질 근질~   센터의 기물을 씹고 맛보고 쪽쪽대며 아주 난리예요~ ㅎㅎㅎㅎㅎ  밥도 잘 먹고 패드 배변도 어느정도 잘 가립니다.  부르는 소리에 쫄쫄쫄 다가오기도 하는 아기 강아지!  하얀 백지같은 어린 강아지입니다.  성견이 됐을 때 기본 10kg는 넘을 수도 있어요.  크기가 커질까봐 걱정이 되거나   키우면서 집안 물건들을 긁고 찢고 뜯고 하는게 싫어 가둬두실 분  기본 지시어 훈련부터 산책 훈련 사회화 훈련 등 훈련에 관심없으신 분  중성화 수술을 비동의 하시는 분  등  어린 강아지는 정말 정말 손이 많이 갑니다.  마치 1~2살 자녀를 다시 양육하는 심정으로 관리하셔야 돼요.  윗 사항들이 문제가 되거나 걱정이 크신 분들은 입양을 추천드리지 않아요.  10KG! 20KG! 되도 상관없이 많이 먹고 쑥쑥 자라나 건강하게 잘 지내길 바라는 가족.  집에 사회성이 좋은 강아지가 있는 반려 가족.  어린 강아지 특성상 손이 많이 가기 때문에 1인 가족보다는 여러 구성원이 있는 다인가족이 적합합니다.  처음 반려견을 맞이하거나 영유아 이상의 자녀가 있는 가정등도 적합해요!  작은 거인이 될 사랑스럽고 귀여운 우리 리라와 함께 힘찬 걸음을 함께 해주실 평생 가족을 기다립니다.,서울특별시 마포구,0,1.6,7.16,1,1,Y
잉글리쉬코카스파니엘,잉글리쉬코카스파니엘,Beige,2019.01,3.7,7.0,http://www.animal.go.kr/files/shelter/2022/09/202209141609158[1].jpg,Y,M,Y,"귀엽고 사람을 잘 따름, 칩이 있으나 등록이 안 되어 있음",경기도 평택시,1,3.7,7.0,0,0,Y
스피츠,스피츠,White,2020.01,1.6,4.0,http://www.animal.go.kr/files/shelter/2021/07/202108031308914.jpg,Y,M,Y,"포메, 스피츠믹스, 칩있음조회안됨",인천광역시 계양구,1,1.6,4.0,0,0,Y
믹스,믹스,"Beige, Brown",2018.01,3.0,27.0,http://www.animal.go.kr/files/shelter/2021/01/202101061501678.jpg,Y,M,N,"갈색, 황토색, 입주변 검색",경상남도 사천시,0,3.0,27.0,0,1,Y
보더콜리,보더콜리,"Black, White",2019.01,4.6,15.0,http://www.animal.go.kr/files/shelter/2023/07/202307291507635.jpg,Y,M,N,순하고 사람을 잘따름 뒷다리 장애,경기도 남양주시,1,4.6,15.0,0,1,Y
믹스,믹스,Brown,2021.01,1.5,7.0,http://www.animal.go.kr/files/shelter/2022/07/202207132107512.jpg,Y,F,N,빨강색목태을하고있고 발발이개이며순함,전라북도 익산시,0,1.5,7.0,1,1,Y
믹스,믹스,White,2021.01,0.6,2.2,http://www.animal.go.kr/files/shelter/2021/08/202108091008881.png,Y,F,N,,경상북도 경주시,0,0.6,2.2,1,1,Y
믹스,믹스,"Black, White",2020.01,1.8,11.0,http://www.animal.go.kr/files/shelter/2021/10/202110121610882.jpg,Y,M,N,"상면 덕현리레드썬 음식점 주변 배회, 목걸이, 목줄 X",경기도 가평군,0,1.8,11.0,0,1,Y
믹스,믹스,"Brown, White",2021.01,0.2,5.1,http://www.animal.go.kr/files/shelter/2021/03/202104071104484.png,Y,F,N,"휘펫믹스사진이실제를담지못함, 매우아름다음, 방울달인빨간목줄착용, 온순하고사람을잘따름",경상북도 경주시,0,0.2,5.1,1,1,Y
믹스,믹스,White,2021.01,0.1,4.0,http://www.animal.go.kr/files/shelter/2020/11/202102141802670.jpg,Y,M,N,귀엽고 순함,전라남도 나주시,0,0.1,4.0,0,1,Y
믹스,믹스,White,2021.01,0.0,0.8,http://www.animal.go.kr/files/shelter/2020/11/202101151601798.png,Y,F,N,"오른쪽 눈 체리아이, 순박한 성품",충청남도 공주시,0,0.0,0.8,1,1,Y
푸들,푸들,Brown,2020.01,1.6,5.0,http://www.animal.go.kr/files/shelter/2021/07/202107271307977[1].jpg,Y,M,N,아주사나움,제주특별자치도 제주시,1,1.6,5.0,0,1,Y
믹스,믹스,Brindle,2019.01,3.8,20.0,http://www.animal.go.kr/files/shelter/2022/10/20221031151097.jpg,Y,M,N,마서면 동네 배회로 신고된 호피색 수컷 단모견,충청남도 서천군,0,3.8,20.0,0,1,Y
비글,비글,"Black, Brown, White",2015.01,7.2,6.0,http://www.animal.go.kr/files/shelter/2022/02/202202261702110.jpg,Y,M,N,,충청남도 아산시,1,7.2,6.0,0,1,Y
믹스,믹스,White,2021.01,0.1,4.2,http://www.animal.go.kr/files/shelter/2021/01/202102161002399.jpg,Y,F,N,,제주특별자치도 제주시,0,0.1,4.2,1,1,Y
골든리트리버,골든리트리버,Brown,2021.01,0.6,15.0,http://www.animal.go.kr/files/shelter/2021/07/202108022108439.jpg,Y,M,N,온순하고 사람 잘 따름,전라북도 완주군,1,0.6,15.0,0,1,Y
시바,시바,Brown,2020.01,2.9,8.5,http://www.animal.go.kr/files/shelter/2022/11/202212071512602.jpg,Y,F,N,"녹색 목띠 착용, 온순하고 잘 따름, 얼굴 부근가벼운 찰과상",경상북도 구미시,1,2.9,8.5,1,1,Y
보더콜리,보더콜리,"Brown, White",2017.01,4.8,17.0,http://www.animal.go.kr/files/shelter/2021/10/202110121010490.jpg,Y,F,N,,제주특별자치도 제주시,1,4.8,17.0,1,1,Y
믹스,믹스,Brown,2021.01,0.2,1.6,http://www.animal.go.kr/files/shelter/2021/01/202103111103638.jpg,Y,F,N,,제주특별자치도 제주시,0,0.2,1.6,1,1,Y
푸들,푸들,Brown,2019.01,4.3,3.9,http://www.animal.go.kr/files/shelter/2023/04/202304171504767.jpg,Y,M,N,활발함,전라북도 전주시,1,4.3,3.9,0,1,Y
믹스,믹스,Beige,2021.01,1.0,3.0,http://www.animal.go.kr/files/shelter/2021/12/202112241412706.jpg,Y,M,N,순하다,전라북도 김제시,0,1.0,3.0,0,1,Y
믹스,믹스,Brown,2020.01,1.7,7.2,http://www.animal.go.kr/files/shelter/2021/09/20210915150960.jpg,Y,M,N,"칩없음, 빨간색 목줄 착용, 다리가 짧음, 온순한 성격, 사람을 너무 좋아해요",경기도 광주시,0,1.7,7.2,0,1,Y
믹스,믹스,White,2023.01,0.4,2.0,http://www.animal.go.kr/files/shelter/2023/05/202305231705456.jpg,Y,M,N,"삼형제, 꼬물꼬물귀여움",전라남도 무안군,0,0.4,2.0,0,1,Y
진도,진도,Black,2018.01,4.3,20.0,http://www.animal.go.kr/files/shelter/2022/04/202204261104330.jpg,Y,M,N,"목줄착용, #50731;아이, 매우 순함",인천광역시 중구,1,4.3,20.0,0,1,Y
믹스,믹스,White,2021.01,0.6,5.8,http://www.animal.go.kr/files/shelter/2021/07/202107291607965.png,Y,M,N,온화하고 친화적 공고00268의 자견,경상북도 울진군,0,0.6,5.8,0,1,Y
푸들,푸들,White,2019.01,3.2,2.5,http://www.animal.go.kr/files/shelter/2022/03/202203062103623.jpg,Y,F,N,작고순하며 이쁘게생겼음,전라북도 익산시,1,3.2,2.5,1,1,Y
포메라니안,포메라니안,White,2011.01,10.4,3.5,http://www.animal.go.kr/files/shelter/2021/05/202106051406557.jpg,Y,M,N,"귀쪽탈모, 오른윗송곳니, 왼아랫송곳니만 남음, 몸털심하게뭉침, 온순, 양후지슬개골심함, 양후지파행, 피부질환",경기도 양주시,1,10.4,3.5,0,1,Y
믹스,믹스,"Brown, White",2021.01,0.5,3.1,http://www.animal.go.kr/files/shelter/2021/07/202107091807918.jpg,Y,M,N,"흰색갈색, 모색도 이쁘고 눈도 이쁘고 발바닥도 이쁨, 밥그릇 비게 삼아 잘잠",경상남도 창원시,0,0.5,3.1,0,1,Y
핏불테리어,핏불테리어,Brown,2015.01,6.1,31.0,http://www.animal.go.kr/files/shelter/2020/11/202102091302804.jpg,Y,M,Y,내장칩,제주특별자치도 제주시,1,6.1,31.0,0,0,Y
치와와,치와와,Brown,2017.01,6.6,2.5,http://www.animal.go.kr/files/shelter/2023/07/202308111708940.png,Y,F,N,"내장칩 있음, 초콜릿색의 치와와",경기도 시흥시,1,6.6,2.5,1,1,Y
믹스,믹스,"Brown, White",2022.01,0.4,1.4,http://www.animal.go.kr/files/shelter/2022/04/202206091406734.jpg,Y,M,N,"종합백신, 코로나장염접종, 레볼루션",전라남도 순천시,0,0.4,1.4,0,1,Y
믹스,믹스,White,2019.01,3.0,5.0,http://www.animal.go.kr/files/shelter/2021/12/202112271712560.jpg,Y,F,N,교통사고 후지파행,전라북도 전주시,0,3.0,5.0,1,1,Y
푸들,푸들,Black,2015.01,6.7,5.5,http://www.animal.go.kr/files/shelter/2021/09/202109271209511.jpg,Y,M,Y,중성화,경기도 평택시,1,6.7,5.5,0,0,Y
믹스,믹스,White,2021.01,0.3,8.0,http://www.animal.go.kr/files/shelter/2021/05/202106081406185.jpg,Y,M,Y,"구조당시 파란목줄을 하고 있었습니다, 사람을 좋아하고 온순함 중성화수술",전라북도 정읍시,0,0.3,8.0,0,0,Y
믹스,믹스,White,2021.01,1.6,3.0,http://www.animal.go.kr/files/shelter/2022/08/202208101608429.png,Y,M,N,사람을 잘 따르며 목줄이 채워져 있음,전라북도 장수군,0,1.6,3.0,0,1,Y
웰시코기카디건,웰시코기카디건,Beige,2017.01,6.3,8.9,http://www.animal.go.kr/files/shelter/2023/04/202304071604834.jpg,Y,M,N,미등록,충청북도 영동군,1,6.3,8.9,0,1,Y
웰시코기펨브로크,웰시코기펨브로크,"Brown, White",2018.01,4.3,10.0,http://www.animal.go.kr/files/shelter/2022/04/202204151804874.png,Y,M,N,"사람을 잘 따름, 영역표시 심함, 동네 유실견으로, 외관상 건강함",충청남도 공주시,1,4.3,10.0,0,1,Y
푸들,푸들,Black,2020.01,2.6,5.0,http://www.animal.go.kr/files/shelter/2022/08/202208111508806.jpg,Y,M,N,온순하고 사람을 잘따르고 사랑스런녀석,경상북도 영덕군,1,2.6,5.0,0,1,Y
포메라니안,포메라니안,White,2020.01,3.4,3.5,http://www.animal.go.kr/files/shelter/2023/05/202306091106514.jpg,Y,M,Y,"목줄, 목걸이 없음",경기도 오산시,1,3.4,3.5,0,0,Y
믹스,믹스,"Brown, White",2022.01,0.5,2.0,http://www.animal.go.kr/files/shelter/2022/04/202206301606900.jpg,Y,M,N,146번의 새끼 분양가능,충청북도 충주시,0,0.5,2.0,0,1,Y
믹스,믹스,"Beige, Black, White",2022.01,0.4,3.6,http://www.animal.go.kr/files/shelter/2022/05/202206131606217.jpg,Y,M,N,"박스에 담아버려져있었음되었다는 쪽지와함께, 완전 특대형아기5남매, 너구리스러운무늬, 어여쁜 도련님",경상북도 포항시,0,0.4,3.6,0,1,Y
보더콜리,보더콜리,"Black, White",2019.01,3.6,15.0,http://www.animal.go.kr/files/shelter/2022/08/20220822150880.jpg,Y,M,N,★매력이 흘러 넘치는 사람을 좋아하고 순한 귀염둥이 강아지 ★,경상남도 사천시,1,3.6,15.0,0,1,Y
믹스,믹스,Brown,2021.01,1.6,15.0,http://www.animal.go.kr/files/shelter/2023/04/20230428130486[1].jpg,Y,M,N,순한 성격의 믹스견,충청북도 청주시,0,1.6,15.0,0,1,Y
